what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,1392843442061
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843458466
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843462802
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843464795
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843467015
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1392843473865
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1392843476986
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1392843485853
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1392843487430
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1392843490054
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1392843494914
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843516763
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843538822
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843539510
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843541131
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1392843541726
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1392843546071
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843549582
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843651826
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843652458
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843689438
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843692153
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1392843779590
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1392843783438
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1392843793682
